Subject,Stimulus,Response,Confidence,Correct,Contrast,Hand,RT_Decision,RT_Confidence
38,1,2,4,0,1,1,0.785315979999723,0.0963026960089337
38,1,2,4,0,1,1,1.27196594499401,0.090528496002662
38,1,1,4,1,2,1,0.570129204992554,0.130542038998101
38,1,1,4,1,2,1,0.503915476991097,0.138659302989254
38,2,1,4,0,2,1,0.831274698997731,0.603266914011328
38,1,2,4,0,1,1,0.711023939002189,0.576592134006205
38,1,2,4,0,2,2,0.982658484994317,1.61468190200685
38,1,1,4,1,2,2,0.920601803009049,1.47209532299894
38,2,2,4,1,2,2,1.06025076498918,1.47645105500123
38,1,1,4,1,2,1,0.920621416997164,0.105968029005453
38,2,2,4,1,2,2,0.820569206989603,1.81166218699946
38,1,1,4,1,2,2,0.789062127005309,1.41281806600455
38,1,1,4,1,2,1,0.674279212005786,0.0941513099969598
38,1,1,4,1,1,1,0.661560531996656,0.112719205993926
38,1,1,4,1,2,2,1.49957406701287,2.00218198400398
38,1,1,4,1,2,2,0.698933738996857,1.0119951730012
38,1,1,4,1,1,2,0.885532298008911,1.32541784700879
38,1,2,4,0,1,2,1.15459442599968,1.71428286599985
38,2,1,4,0,2,1,0.619571999995969,0.121153736996348
38,1,1,4,1,2,1,0.543090569000924,0.112129360990366
38,2,1,4,0,2,1,0.614676709999912,0.116326688003028
38,2,1,4,0,2,1,0.546755411007325,0.131349638992106
38,2,1,4,0,1,2,0.883769131993176,1.57977544299501
38,2,1,4,0,2,1,0.610956893011462,0.528062102996046
38,1,1,4,1,2,1,0.526666712001315,0.160401109009399
38,1,1,4,1,1,2,1.01602538400039,1.82260208501248
38,1,1,4,1,2,1,0.564475121005671,0.117084276003879
38,2,1,4,0,2,2,0.766367987002013,1.3411602749984
38,1,1,4,1,2,2,0.664885172009235,1.12984523900377
38,1,1,4,1,1,1,0.931633842003066,0.0927000069932546
38,2,1,4,0,2,1,0.459886955010006,0.103963410001597
38,2,1,4,0,1,1,0.446971113007749,0.107417808001628
38,1,1,4,1,1,2,0.957008215002134,1.38178796200373
38,1,1,4,1,1,1,0.604714168002829,0.121848531009164
38,1,1,4,1,2,1,0.473045010992792,0.117006707994733
38,1,1,4,1,2,2,0.982077966007637,1.38968599200598
38,2,1,4,0,1,1,1.16426996600057,0.0749371350102592
38,1,2,4,0,2,2,1.34377101199061,2.02335437999864
38,1,1,4,1,2,1,0.548039289991721,0.0928021939907921
38,1,1,4,1,2,2,0.951147826999659,1.5979475260101
38,1,1,4,1,1,2,0.78528433899919,1.16890084499028
38,1,1,4,1,2,2,0.795556897006463,1.21893154300051
38,2,1,4,0,1,2,0.667225707002217,1.06861854299495
38,2,1,4,0,2,1,1.0236703420087,0.140558476996375
38,1,1,4,1,1,2,0.804116544008139,1.74191163299838
38,1,1,4,1,1,1,0.54965424699185,0.0934519000002183
38,1,1,4,1,1,2,0.967962951996014,1.2557609439973
38,2,1,4,0,1,2,1.55232422600966,1.87121311901137
38,1,1,4,1,2,1,0.531433203999768,0.10015604099317
38,2,2,4,1,2,2,0.765347620996181,1.66240592898976
38,1,1,4,1,2,2,0.581270346010569,1.229442337004
38,1,1,4,1,2,2,0.557442573001026,1.06119236200175
38,2,1,4,0,2,1,0.738489659008337,0.0906145350018051
38,2,1,4,0,1,2,0.78049117300543,1.22123010200448
38,2,1,4,0,1,2,0.750849428004585,1.11013604899927
38,1,1,4,1,2,1,0.57676388300024,0.112107959997957
38,2,1,4,0,2,1,0.630742374996771,0.132198150997283
38,1,1,4,1,2,2,1.4034966390027,3.04429953599174
38,1,2,4,0,1,2,0.944776645992533,1.45541240400053
38,2,1,4,0,2,2,0.791245906002587,1.24620351100748
38,2,1,4,0,2,2,0.719483974011382,1.18394837999949
38,1,2,4,0,1,2,1.20074148000276,1.83406735700555
38,1,1,4,1,1,2,0.633314427992445,1.23243617299886
38,2,1,4,0,1,2,0.562207370996475,0.985490070001106
38,1,2,4,0,2,1,0.97670898999786,0.591201878007269
38,2,2,4,1,1,1,0.658278474991675,0.486280789991724
38,2,2,4,1,1,1,0.765214905011817,0.197109515007469
38,1,1,4,1,2,2,1.38004201599688,1.79472725599771
38,2,1,4,0,2,1,0.809827514996869,0.143427218004945
38,1,2,4,0,2,1,0.716914873002679,0.0940555769921048
38,1,2,4,0,2,1,0.525755112001207,0.095100664999336
38,2,2,4,1,2,1,0.534418675000779,0.135496539995074
38,1,1,4,1,2,1,0.613314682006603,0.11564075401111
38,2,1,4,0,1,1,0.856874767996487,0.101157707991661
38,1,1,4,1,2,1,0.643158086997573,0.103201119985897
38,2,1,4,0,2,1,0.678971756002284,0.121989316001418
38,1,1,4,1,2,1,0.647616796006332,0.140673861998948
38,1,1,4,1,1,1,0.625813613994978,0.126019217001158
38,2,1,4,0,2,2,0.904876695989515,1.30408349398931
38,2,2,4,1,1,2,1.30190650899021,1.85416707600234
38,2,1,4,0,2,2,0.763914321010816,1.46058723900933
38,1,1,4,1,1,2,0.658899485992151,1.08323133298836
38,2,1,4,0,1,1,0.718247028999031,0.134811019001063
38,2,1,4,0,1,2,0.824506422010018,1.22499824200349
38,1,1,4,1,1,2,0.801484547002474,1.20234825799707
38,2,2,4,1,2,2,0.979874183991342,1.450982697992
38,1,1,4,1,2,2,0.753334937995533,1.2739357239916
38,2,1,4,0,2,2,0.681296411989024,1.10461303999182
38,2,1,4,0,1,1,0.763227382994955,0.115451764999307
38,2,1,4,0,1,1,0.600806931004627,0.119412203988759
38,1,2,4,0,2,1,0.83802840700082,0.530160822992912
38,2,2,4,1,1,1,0.527464369006339,0.113052815999254
38,1,1,4,1,1,1,0.59183954600303,0.140901473001577
38,2,1,4,0,1,1,0.539214608987095,0.13903233599558
38,2,2,4,1,2,1,0.905966520993388,0.515312023009756
38,1,1,4,1,2,1,0.568862979998812,0.167117842007428
38,1,2,4,0,1,2,0.959456343000056,1.38358977600001
38,1,1,4,1,2,2,0.824931391995051,1.45831470299163
38,1,1,4,1,1,2,0.639900550988386,1.08790149299602
38,2,1,4,0,1,2,0.686324847993092,1.14197221200448
38,2,1,4,0,1,1,0.944431420997716,0.10472204699181
38,2,2,4,1,1,1,0.679058825000538,0.498453727006563
38,2,1,4,0,1,2,0.843873894991702,1.29864925199945
38,2,1,4,0,1,2,0.624986316004652,1.07319538299635
38,2,1,4,0,1,1,1.03783913500956,0.145396261999849
38,2,1,4,0,2,2,0.833092697997927,1.22533529000066
38,1,1,4,1,1,1,0.551673304988071,0.208372253997368
38,1,1,4,1,2,1,0.531058253007359,0.147999951004749
38,2,1,4,0,2,1,0.783297639005468,0.502106795000145
38,2,1,4,0,1,2,1.90249525700347,2.44835672801128
38,1,1,4,1,1,2,0.734727867005859,1.1652841920004
38,1,1,4,1,1,2,0.585012149997056,1.05056431599951
38,1,1,4,1,1,2,0.585233689009328,1.0418973420019
38,2,1,4,0,1,1,0.710505900002318,0.112423173995921
38,1,1,4,1,2,2,0.929645354990498,1.3629960219987
38,2,1,4,0,1,1,0.658008238999173,0.13420616100484
38,2,1,4,0,1,1,0.547473965998506,0.148722575002466
38,1,1,4,1,1,2,0.764253983012168,1.307639303006
38,1,1,4,1,1,1,0.670609893000801,0.138134854001692
38,2,1,4,0,1,1,0.503228447007132,0.170447736993083
38,1,1,4,1,1,1,0.542273081999156,0.18270387800294
38,2,1,4,0,1,1,0.482468526999583,0.189847101995838
38,1,2,4,0,1,2,0.860706722000032,1.33197412001027
38,1,1,4,1,2,1,0.541673704996356,0.140677282004617
38,2,1,4,0,1,1,0.515160955997999,0.18127754899615
38,1,1,4,1,1,2,0.795591656002216,1.28398361399013
38,1,1,4,1,2,2,0.593514409993077,1.07342153099307
38,1,2,4,0,1,1,0.789523472005385,0.0923393870034488
38,1,1,4,1,1,1,0.459194909999496,0.135635052007274
38,2,1,4,0,2,2,0.736501831008354,1.20712192999781
38,2,1,4,0,2,2,0.810160688997712,1.20839085899934
38,1,1,4,1,2,2,0.81014770398906,1.25858748999599
38,1,2,4,0,1,2,1.16261406999547,2.21845598099753
38,2,2,4,1,2,2,0.673551282990957,1.24086870899191
38,2,1,4,0,2,2,0.553782650007633,1.03410636600165
38,2,1,4,0,2,1,0.68663108900364,0.121191059006378
38,1,2,4,0,2,1,0.712202173002879,0.513202449001255
38,1,2,4,0,1,2,0.994810437012347,1.45081795100123
38,1,1,4,1,2,2,0.738669511993066,1.39372987599927
38,1,1,4,1,1,1,0.59290039500047,0.223392223007977
38,1,1,4,1,2,2,0.707082458000514,1.10850392800057
38,2,2,4,1,2,2,0.82656513999973,1.52135358500527
38,1,1,4,1,2,2,0.50926009300747,1.20653610800218
38,1,1,4,1,1,2,0.631149603999802,1.69507670600433
38,1,2,4,0,1,1,0.793814732998726,0.10448500700295
38,2,2,4,1,2,2,0.673502603996894,1.11493621098634
38,1,2,4,0,2,2,0.679971123012365,1.51224566200108
38,2,2,4,1,1,1,0.833824176006601,0.149641028998303
38,1,2,4,0,1,2,0.717543638995267,1.21534282799985
38,1,2,4,0,2,2,0.679745044995798,1.29568237099738
38,1,2,4,0,2,1,0.787011096996139,0.153837834004662
38,1,2,4,0,1,1,0.702360649986076,0.240736669002217
38,2,2,4,1,1,2,0.749035283995909,1.18854630099668
38,2,1,4,0,2,2,0.757680869995966,1.37457954300044
38,2,2,4,1,1,2,0.690019194007618,1.12120245900587
38,1,1,4,1,1,1,0.547344526989036,0.195981982993544
38,2,2,4,1,1,2,0.665156735994969,1.25756627399824
38,1,2,4,0,2,1,0.726781361998292,0.151701367998612
39,1,1,3,1,2,2,1.92006090799987,2.46410487899993
39,1,1,4,1,2,1,0.938237024001864,0.515892745999736
39,2,2,3,1,2,2,0.868410202001542,1.39553351200084
39,2,2,4,1,1,2,0.749248658998113,1.4063380560001
39,1,1,1,1,1,1,0.891897801000596,0.583098443999916
39,1,1,1,1,1,1,0.826266690997727,0.312044474998402
39,1,1,4,1,2,1,0.9983338489983,0.476014308998856
39,1,1,4,1,2,2,1.42996272800156,1.87941942600082
39,1,1,4,1,2,1,0.913971078000031,0.251924198997585
39,1,1,4,1,2,2,1.19843839099849,1.71875013899989
39,1,1,4,1,1,1,0.768513087001338,0.191781437999452
39,1,1,4,1,2,2,1.35790866100069,1.95920757000204
39,2,1,1,0,1,1,2.36616534099812,0.220301681001729
39,1,1,4,1,1,1,0.813670976000139,0.396023614001024
39,1,1,4,1,1,1,0.982056446999195,0.237284195001848
39,1,1,4,1,2,2,0.890158042999246,1.40178143600133
39,2,1,4,0,2,2,0.747291847001179,1.26606578599967
39,1,1,4,1,1,1,1.01502689699919,0.172242835000361
39,1,1,4,1,2,1,0.624604699001793,0.31033647699951
39,1,1,4,1,2,1,0.517326612000033,0.303182951000053
39,1,1,4,1,2,1,0.573196123001253,0.245582498999283
39,1,1,4,1,2,2,0.985336437999649,1.52114810000057
39,2,2,3,1,2,2,1.0690572559979,1.79051265899761
39,1,1,4,1,2,1,0.964188768000895,0.203779333001876
39,1,1,4,1,2,2,0.801800383000227,1.31381669400071
39,1,1,4,1,2,1,0.756424302999221,0.692496960000426
39,2,2,1,1,2,1,1.98712859000079,0.785088495998934
39,1,1,4,1,1,1,0.667507335001574,0.447225757001434
39,1,1,4,1,1,1,0.76000948300134,0.185264859999734
39,2,2,4,1,1,1,0.892587573001947,0.375339089998306
39,2,2,4,1,1,1,1.05876924599943,0.230690992000746
39,2,2,4,1,1,1,2.31242710600054,0.441968806000659
39,2,2,4,1,2,2,2.02913212899875,2.70198978700137
39,2,2,4,1,1,1,1.18266644599862,0.909393558002193
39,2,2,3,1,1,2,1.07759950699983,1.46186838600261
39,1,1,2,1,2,2,0.788410565000959,1.22859575500115
39,2,1,1,0,1,1,1.41870185899825,0.46382740899935
39,2,2,4,1,2,1,1.3037615180001,0.450389937999716
39,2,2,4,1,1,1,1.00206827000147,0.623951520999981
39,2,2,4,1,1,1,0.80150710000089,0.544069608000427
39,1,1,4,1,1,1,0.917175734000921,0.446630169000855
39,2,2,4,1,1,1,1.07932138099932,0.234849609998491
39,2,1,4,0,2,2,1.94371731200226,2.55882224800007
39,1,1,4,1,1,1,0.925851680000051,0.215639903999545
39,2,2,4,1,2,2,1.10986326500279,1.52575354200235
39,2,2,3,1,1,2,1.1382872940012,1.68850602499879
39,1,1,4,1,2,2,0.639585033000913,1.82330987599926
39,2,2,4,1,1,1,2.09134255000026,0.165875601996959
39,2,2,4,1,1,2,0.90050094000253,1.34734399700028
39,1,1,4,1,1,2,1.08825267600332,1.91263640100078
39,1,1,4,1,1,1,0.8700919719995,0.369549233000726
39,1,1,4,1,2,2,0.976170546000503,1.76956783999776
39,1,1,4,1,2,1,0.767529356999148,0.271848049000255
39,2,2,3,1,1,2,2.38595469400025,3.00274682699819
39,1,1,4,1,1,1,0.830582526999933,0.220011381999939
39,2,2,4,1,1,1,0.84545038700162,0.218155972001114
39,1,1,4,1,2,1,0.859845817998576,0.184097048000694
39,2,2,4,1,2,1,0.795278059998964,0.218286847000854
39,2,2,3,1,2,2,1.10326655500103,1.64665774899913
39,1,2,3,0,2,2,0.967022443001042,1.59930606900161
39,2,2,4,1,1,1,1.24485125099818,0.217622795997158
39,1,1,4,1,2,1,1.03547472499849,0.384141319998889
39,2,2,4,1,2,1,0.827272225000343,0.201252413000475
39,1,1,3,1,1,2,1.15042442899721,2.25461907099816
39,1,1,4,1,1,1,1.09847183799866,0.252041666000878
39,2,2,4,1,2,2,0.839467099998728,1.21563687000162
39,2,2,4,1,1,1,1.17406909900092,0.19729734199791
39,1,2,1,0,1,1,1.68914921699979,0.659082841997588
39,2,2,4,1,1,2,0.917628942999727,1.35079443900031
39,1,1,1,1,1,1,1.23810884600243,0.867083498000284
39,2,2,4,1,2,1,1.05007414599822,0.15844016399933
39,1,1,4,1,2,2,0.902627285999188,1.8372608460013
39,2,2,4,1,1,1,1.37809090399969,0.377227182998467
39,1,1,4,1,1,1,0.836690146999899,0.962304728000163
39,2,2,4,1,2,1,0.854210077999596,0.48167659200044
39,1,1,4,1,2,1,0.969744478999928,0.369846042001882
39,2,2,4,1,1,1,1.02127733599991,0.386548447000678
39,1,1,4,1,2,1,0.957874691997858,0.214026472000114
39,1,2,4,0,2,1,0.759943036999175,0.409083986000041
39,1,1,4,1,2,1,1.69939045200226,0.220871843001078
39,1,1,4,1,1,1,0.558489510000072,0.679205005999393
39,1,1,4,1,2,2,1.03443183400304,1.95334456100318
39,2,2,4,1,1,1,0.897443205001764,0.25183096299952
39,2,2,3,1,2,2,1.55189103299927,2.04591371499919
39,1,1,3,1,2,2,0.757790433999617,1.22961458200007
39,2,2,4,1,1,1,1.48387707700022,0.238448828000401
39,2,2,4,1,1,1,1.00710910199996,0.30997827399915
39,2,2,4,1,2,1,0.643767584999296,0.265471499998966
39,1,1,4,1,1,1,0.825426802999573,0.678988244999346
39,2,1,3,0,1,2,2.16975057500167,2.64919999700214
39,2,2,4,1,1,1,0.75709198199911,0.19673960900036
39,2,1,4,0,2,1,0.808833324997977,0.166957796001952
39,1,1,3,1,2,2,1.01479403799749,1.46991121999963
39,1,1,3,1,2,2,1.92474624700117,2.37994754700048
39,2,1,4,0,1,1,1.2826184229998,0.573555546001444
39,2,2,4,1,2,1,0.977119314000447,0.232323532000009
39,1,1,4,1,1,1,0.713070085999789,0.523337567999988
39,2,2,4,1,2,1,0.896908331000304,0.283570846000657
39,1,1,4,1,2,2,1.03832314499959,1.56490580100217
39,1,1,4,1,2,2,0.712415169997257,1.36005861399826
39,1,1,4,1,1,2,1.32209360200068,1.85028718000103
39,1,1,4,1,2,1,0.934216170997388,0.255412197999249
39,1,1,4,1,1,2,1.01971296899865,1.4355294320012
39,1,1,4,1,1,1,0.671475491999445,0.562745840998105
39,1,1,4,1,2,1,0.663403086000471,0.555663052000455
39,2,1,4,0,2,2,1.76265800299734,2.52974431799885
39,2,1,4,0,1,1,0.738905217000138,0.515862748001382
39,2,2,4,1,2,1,1.03389107100156,0.206552522999118
39,1,1,4,1,2,1,0.721539772999677,0.56297051400179
39,2,1,4,0,1,2,1.04140008000104,2.15346613200018
39,1,1,4,1,1,2,1.49155319599959,2.00386105800135
39,1,1,4,1,2,1,0.722468875999766,0.211840973999642
39,1,1,4,1,1,2,1.05672685500031,1.71284086800006
39,2,2,4,1,2,1,1.27507295399846,0.150292583999544
39,1,1,4,1,1,2,0.92641287099832,1.41323534099865
39,2,2,4,1,1,2,1.15976159699858,2.08713868499763
39,2,2,4,1,1,2,0.684160192999116,1.33307942299871
39,2,2,4,1,1,2,0.712408444000175,1.36869237400242
39,1,1,3,1,1,2,1.73145612199733,2.14701169199907
39,2,2,4,1,1,2,0.9435210010015,1.41478534999987
39,1,1,4,1,1,2,0.600104256998748,1.51113499699932
39,2,2,4,1,2,1,0.92181539000012,0.499746910001704
39,2,2,3,1,1,2,1.31743202500002,1.77268840900069
39,1,1,4,1,2,1,0.891871108997293,0.503369350997673
39,2,2,1,1,1,2,2.2493854380009,3.17618300100003
39,2,2,4,1,2,1,1.17365648600025,0.213475360997109
39,2,2,4,1,2,2,0.898132706999604,1.45919523699922
39,1,1,4,1,2,1,0.967486032001034,0.174655206999887
39,1,1,4,1,2,2,0.918136119002156,1.46149784200315
39,2,2,4,1,1,1,0.801919257999543,0.223929216001125
39,2,2,4,1,2,1,0.62588546799816,0.200271710000379
39,1,1,4,1,2,1,0.874587670998153,0.422397899998032
39,2,2,4,1,2,2,0.915595067002869,1.39389466500143
39,2,2,4,1,2,1,0.977269645001797,0.168838491001225
39,1,1,4,1,1,1,0.925534103000246,0.199350471000798
39,2,1,1,0,1,2,1.24444179000056,2.38902021299873
39,2,2,4,1,2,2,0.829211764998036,1.35813142600091
39,1,1,4,1,1,1,0.949994654998591,0.541462966000836
39,1,1,3,1,2,2,1.27007831499941,1.72514911699909
39,2,2,4,1,1,1,0.999274125002557,0.396858276002604
39,1,1,3,1,2,2,1.0349985890025,1.49965247600267
39,2,2,4,1,1,2,1.38403059499979,1.9366765550003
39,2,2,4,1,2,2,1.0046138300022,2.00401498300198
39,2,2,4,1,1,2,0.844799504000548,1.39614641499793
39,2,2,4,1,1,1,1.19597148499815,0.218575612001587
39,1,2,3,0,2,2,1.1360470719992,1.55061707699861
39,2,2,4,1,2,1,0.934663272997568,0.271672999999282
39,2,2,3,1,1,2,1.62716983800055,2.01938870099912
39,1,1,4,1,2,1,0.775372549000167,0.247195881001971
39,2,1,4,0,1,1,0.456837614001415,0.485892813998362
39,2,2,4,1,1,1,1.05051555799946,0.190633278001769
39,2,2,4,1,2,1,0.54657006999696,0.154755661998934
39,2,2,4,1,2,2,1.08194326800003,1.88218332399993
39,2,2,4,1,2,2,1.13616180600002,1.87976374800201
39,1,1,4,1,1,2,1.07808286599902,1.84571139900072
39,1,1,4,1,2,2,0.678533610000159,1.43794192399946
39,2,2,3,1,2,2,0.926429754999845,1.48676939000143
39,1,1,4,1,1,2,0.907216894000157,1.81868654499704
39,1,1,1,1,1,1,1.56022047999795,0.280513634999807
39,2,2,4,1,2,2,0.762299111000175,1.10812193099991
39,2,2,4,1,1,2,0.824567723000655,1.50483891300246
39,1,1,4,1,2,2,0.580859781999607,1.33408863600198
39,1,1,4,1,2,1,0.806613685999764,0.212797743002739
39,2,1,4,0,1,2,1.16238720299953,1.58613049699852
39,2,2,3,1,1,2,0.779596316999232,1.12466048600254
39,2,1,4,0,1,1,1.05449659000078,0.194738086000143
39,1,1,3,1,1,2,1.47230944200055,1.83224367200091
39,1,1,3,1,1,2,0.617449732999376,1.29744337399825
39,1,1,3,1,2,2,0.726655572998425,1.04698737999934
39,2,2,4,1,1,1,1.06821086399941,0.223800461000792
39,1,1,3,1,2,2,1.22063142900151,1.58016266500272
39,2,2,4,1,2,1,1.22775335100232,0.328923159002443
39,2,2,3,1,2,2,0.978452047998871,1.39360170799773
39,1,1,3,1,2,2,0.684731366000051,1.09128264399988
39,2,2,4,1,2,1,0.934965974000079,0.319891068997094
39,2,2,3,1,1,2,0.831526066998777,1.16160344499804
39,2,2,3,1,2,2,0.747516884999641,1.13201037899853
39,2,2,4,1,2,1,0.86942734999684,0.289179359999252
39,2,2,4,1,2,1,0.689107133999642,0.403703849999147
39,2,2,4,1,1,1,2.83073391400103,0.442391402000794
39,1,1,3,1,1,2,1.5495439519982,2.46159995699782
39,2,2,4,1,2,1,1.16052256900002,0.248304154996731
39,1,1,4,1,1,2,1.02849303499897,1.68395055400106
39,1,1,4,1,2,2,0.786280172000261,1.28199670400136
39,1,1,4,1,1,2,0.648109423000278,1.44119094399866
39,1,1,4,1,1,2,0.920256948000315,1.45672877600009
39,2,1,4,0,1,1,0.981019240000023,0.187649647999933
39,2,1,4,0,1,2,0.928896415000054,1.59344462599984
39,1,1,4,1,2,2,0.602489041997615,1.14859760499894
39,1,1,4,1,2,1,0.756558150998899,0.228984927998681
39,1,1,4,1,1,1,0.806823091999831,0.197961377998581
39,1,1,4,1,2,1,0.824522500999592,0.262760416000674
39,1,1,4,1,2,1,0.646956161999697,0.283359708999342
39,2,1,2,0,2,2,0.92608535600084,1.80639056899963
39,2,1,4,0,1,1,1.51551139300136,0.380709542998375
39,1,1,4,1,1,1,1.52786357800142,0.953044440997473
39,2,2,4,1,1,2,1.28043187899675,1.89513875400007
39,2,2,4,1,1,2,0.908392179000657,1.62904655500097
39,1,1,4,1,2,1,0.930647269000474,0.283146467998449
39,1,1,3,1,1,2,0.820919866000622,1.56467544400221
39,1,1,4,1,2,2,1.38216341899897,1.9970266929995
39,1,1,4,1,2,1,0.844557569002063,0.249331922001147
39,2,2,4,1,2,1,0.809964776002744,0.264704425997479
39,1,1,3,1,2,2,0.947708288997092,1.50707527299892
39,2,2,4,1,1,2,0.753198695001629,1.22504953899988
39,1,1,4,1,1,1,0.766229723998549,0.286489188001724
39,1,1,4,1,1,1,0.718057494999812,0.191726342000038
39,1,1,4,1,2,1,0.659034936998069,0.198930187001679
39,2,2,3,1,2,2,0.796592753998993,1.22924529000011
39,2,2,4,1,1,1,0.962997650000034,0.250473549000162
39,1,1,4,1,2,1,0.794978772999457,0.216642893999961
39,2,2,3,1,1,2,0.925781919999281,1.30959076699946
39,1,1,4,1,1,1,0.639814647001913,0.149373669999477
39,1,2,3,0,1,2,1.38879367199843,1.90173692199824
39,1,1,4,1,2,1,0.678930427999148,0.201895341000636
39,1,1,3,1,2,2,1.83957145200111,3.00704492500154
39,2,1,4,0,1,1,0.779869030000555,0.170755827999528
39,1,1,4,1,1,1,0.815243551998719,0.172934101999999
39,2,2,4,1,1,1,0.576550751000468,0.20035551500041
39,2,2,4,1,2,1,0.699120768000284,0.173382840999693
39,1,2,3,0,1,2,1.26087201300106,1.70844527200097
39,1,1,4,1,2,1,0.726897751999786,0.200948710997181
39,1,1,4,1,1,1,0.618983470998501,0.145018917002744
39,2,1,4,0,2,1,0.774294509999891,0.966085257001396
39,1,1,4,1,1,1,0.777068606999819,0.216543713999272
39,1,1,4,1,2,2,0.949894053999742,1.68579720599882
39,2,2,4,1,1,1,0.927943249000236,0.217776787998446
39,1,2,4,0,1,1,0.812062924000202,0.665135549003026
39,1,1,4,1,1,1,0.728923069997109,0.233908264999627
39,1,1,4,1,2,1,0.603580794999289,0.273711855999863
39,1,1,4,1,1,1,1.01000012399891,0.280280226001196
39,2,1,3,0,1,2,1.09020245700231,1.60371403800309
39,2,2,4,1,2,1,0.99237706400163,0.183737978000863
39,2,2,4,1,2,1,0.490901213001052,0.214436596001178
39,1,1,4,1,2,1,0.77657432399792,0.200314641999285
39,1,1,3,1,1,2,0.973729490000551,1.32546327599994
39,2,2,3,1,2,2,1.08380571900125,1.41181346300073
39,2,2,3,1,2,2,0.853099271000247,1.45300157300153
39,2,2,4,1,1,1,1.07222803599871,0.211546565999015
39,1,1,3,1,2,2,2.17672423800104,2.4488313619986
39,2,2,3,1,2,2,0.768961714002216,1.28903523800182
39,1,1,3,1,2,2,1.00611644499804,1.45342093399813
39,2,2,4,1,1,1,1.09040977100085,0.197292672000913
39,1,2,4,0,1,1,0.663851753997733,1.00401435000094
39,2,2,4,1,1,1,1.35781025100005,0.181256062998727
39,2,2,4,1,2,1,0.745550491999893,0.185771782002121
39,1,1,4,1,2,1,1.27753389499776,0.16824991699832
39,1,1,3,1,1,2,1.83960317700257,2.5120352160011
39,1,2,4,0,1,1,0.832231704000151,0.237317038998299
39,2,2,3,1,2,2,1.24209850999978,1.64153010799782
39,1,1,3,1,1,2,1.10361402099807,1.57570882199798
39,1,1,3,1,2,2,0.970470281001326,1.61812381599884
39,2,2,3,1,2,2,0.827018481999403,1.54644533800092
39,1,1,4,1,2,1,1.03478407800139,0.143603587999678
39,2,2,3,1,2,2,1.21629132199814,1.72017910800059
39,1,1,4,1,2,1,0.665128953998646,0.237233579999156
39,1,1,4,1,1,1,0.670981492999999,0.306797621000442
39,2,2,3,1,2,2,1.04382663300203,1.43523637200269
39,2,2,4,1,1,1,0.880136952997418,0.187997998000355
39,1,1,4,1,2,1,0.638761799997155,0.163941130002058
39,2,2,4,1,1,1,0.872825714999635,0.21246021800107
39,1,1,3,1,1,2,1.17762294400018,1.490613578997
39,1,1,4,1,1,1,0.868713865002064,0.288592242999584
39,2,2,4,1,1,1,0.799609762998443,0.253611650998209
39,2,2,4,1,1,1,0.766146025998751,0.206132669998624
39,2,2,3,1,2,2,1.38752471699991,1.84292717399876
39,1,1,3,1,1,2,0.884056880000571,1.27614141700178
39,2,2,3,1,2,2,0.960809314001381,1.43468890299846
39,1,1,4,1,2,1,0.902839433998452,0.257418378001603
39,2,2,3,1,2,2,0.821271864999289,1.39564801000233
39,1,1,3,1,2,2,1.04589249799756,1.3595080749983
39,2,2,3,1,2,2,0.777819990002172,1.2648657000027
39,1,1,3,1,1,2,0.672436525997909,1.29634870399968
39,2,2,4,1,1,1,1.17244917099742,0.179804879997391
39,1,1,4,1,2,1,0.599482465000619,0.189748759999929
39,2,2,4,1,2,1,0.497830145999615,0.219724268998107
39,2,1,3,0,1,2,0.920222057000501,1.5694732890006
39,2,2,4,1,2,1,1.04853057400032,0.68397977299901
39,1,1,3,1,2,2,1.25499349300298,1.61391144000299
39,1,1,3,1,2,2,0.918649654999172,1.23844219199964
39,1,1,3,1,2,2,0.639329973997519,0.991497205999622
39,2,2,3,1,2,2,0.792863793001743,1.18452455600345
39,2,2,4,1,2,1,1.92871249699965,0.21688721800092
39,1,1,4,1,1,1,0.667337214999861,0.286612746000174
39,2,2,3,1,2,2,0.952405334999639,1.52856588899886
39,1,1,3,1,2,2,0.740810537998186,1.10248348999812
39,1,2,3,0,1,2,0.723559311998542,1.1312722190014
39,2,2,3,1,2,2,0.567939086002298,1.04100682400167
39,1,2,3,0,1,2,1.06467886700193,1.50365433800107
39,2,1,4,0,1,1,0.994480418001331,0.201631523999822
39,1,1,4,1,2,1,0.587871985997481,0.179175924000447
39,2,1,2,0,1,2,1.12125639999795,2.13752148399726
39,2,2,3,1,2,2,0.684523194002395,1.08509391700136
39,2,1,4,0,2,1,0.871923323000374,0.212356320000254
39,1,1,3,1,2,2,1.35363942800177,1.62462849000076
39,2,1,4,0,1,1,0.97488660900126,0.246426109999447
39,1,1,3,1,1,2,1.30656700300096,1.68251784099994
39,1,1,4,1,1,1,0.877588578998257,0.217128973003128
39,1,1,4,1,2,1,2.47579563199906,0.613426127998537
39,2,2,3,1,1,2,1.18571058700036,1.69929896000031
39,2,1,4,0,1,1,1.27484905700112,0.405869605998305
39,2,2,3,1,2,2,0.930992292000155,1.57038740599819
39,2,1,4,0,2,1,0.938553940999554,0.195686019000277
39,1,1,4,1,2,1,0.614876096002263,0.156838795999647
39,2,2,4,1,1,1,0.785769242000242,0.288602847002039
39,2,2,3,1,1,2,0.753964740000811,1.14688048300013
